7.68,114.755188,314,-,14.67398071,10.25262451,8.2020998,22.74509811,1246,0.7884497,0.01314083,314,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00277762,0,17.17967033,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
6.04,114.4352417,312.9,-,14.67398071,10.25262451,8.2020998,29.41176605,1014,0.7884497,0.01314083,312.8999939,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00270248,0,13.51109505,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,0,0,0
4.47,115.2977295,312.7,-,14.67398071,10.25262451,8.2020998,29.41176605,1014,0.7884497,0.01314083,312.7000122,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00263158,0,9.9991045,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
4.11,114.0967407,316,-,14.67398071,10.25262451,8.2020998,29.41176605,799,0.7884497,0.01314083,316,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,-0.00256351,0,9.19380856,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
0.83,114.5664673,308.3,-,14.67398071,10.25262451,8.2020998,36.07843018,799,0.7884497,0.01314083,308.2999878,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,1.22481632,0,1.85665703,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,0,0,0
0,115.4265747,0,-,14.99652958,10.25262451,8.2020998,36.07843018,799,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,3.61951208,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,0,0,0
0,116.2428589,0,-,14.99652958,10.25262451,8.2020998,36.07843018,755,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,5.91652584,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
0,116.4848022,0,-,14.99652958,10.25262451,8.2020998,35.68627548,755,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,8.10446262,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
0,116.1630859,0,-,14.99652958,10.25262451,8.2020998,35.68627548,755,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,10.19499111,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,1,1,1
0,116.3452148,0,-,14.99652958,10.25262451,8.2020998,36.47058868,746,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,12.18471527,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,0,0,0
0,116.7706909,0,-,14.78344059,10.25262451,8.2020998,36.47058868,746,0.7884497,0.01314083,0,-,1.79584646,4.15901995,55.68356323,24.0439167,9.78270626,14.09378433,0,0,13.67016602,9.4117651,-,4.15901995,24.0439167,9.78270626,0,0,0
0,116.1662598,0,-,14.78344059,10.25262451,8.2020998,36.47058868,746,0.7884497,0.01314083,0,-,0,4.13426399,-,24.18789291,9.72447586,15.91445923,0,0,13.67016602,9.4117651,-,4.13426399,24.18789291,9.72447586,0,0,0
0,116.5662842,0,-,14.78344059,10.25262451,6.83508301,36.47058868,746,0.7884497,0.01314083,0,-,0,4.13426399,-,24.18789291,9.72447586,17.6681385,0,0,0,9.4117651,-,4.13426399,24.18789291,9.72447586,0,0,0
0,116.5606689,0,-,14.47031116,10.25262451,6.83508301,36.47058868,746,0.7884497,0.01314083,0,-,0,4.13426399,-,24.18789291,9.72447586,19.35510254,0,0,0,9.4117651,-,4.13426399,24.18789291,9.72447586,0,0,0
4.29,116.6294556,313.8,-,14.47031116,10.25262451,6.83508301,36.47058868,2094,0.27986547,0.00466442,313.7999878,-,0,4.11238956,-,24.31655121,9.67302418,20.97116089,0,9.59645653,0,9.4117651,-,4.11238956,24.31655121,9.67302418,0,0,0
5.53,116.3052368,313.5,-,14.47031116,10.25262451,6.83508301,77.2549057,2094,0.27986547,0.00466442,313.5,-,0,4.11238956,-,24.31655121,9.67302418,22.51612854,0,12.37025833,0,23.92156982,-,4.11238956,24.31655121,9.67302418,0,0,0
7.38,115.6653442,313.8,-,14.47031116,10.25262451,6.83508301,77.2549057,2094,0.27986547,0.00466442,313.7999878,-,0,4.11238956,-,24.31655121,9.67302418,24.00769234,17.25490189,16.50858879,0,23.92156982,-,4.11238956,24.31655121,9.67302418,0,0,0
